ID,Avg_Rating,Num_Reviews,AVG_cnt,Pos_Negative_Proba,Avg_Feedback,Avg_age
1018,4.0,3,456.0,0.8289562230413523,2.3333333333333335,45.0
824,4.0,77,322.27272727272725,0.8008385925638816,2.3766233766233764,44.61038961038961
878,4.0,33,305.09090909090907,0.761807988193963,3.090909090909091,43.39393939393939
984,4.0,144,325.1041666666667,0.8387964489580022,2.6527777777777777,45.59027777777778
866,4.0,96,306.5104166666667,0.6541840173629888,2.5833333333333335,41.583333333333336
1182,5.0,1,58.0,0.975071208877932,0.0,37.0
1024,5.0,28,351.82142857142856,0.8273918573716376,1.4285714285714286,47.07142857142857
1131,4.0,16,382.5,0.712428381018523,4.875,44.6875
831,4.0,138,309.0072463768116,0.7839908084620891,2.130434782608696,43.42028985507246
1089,4.0,74,339.56756756756755,0.7004512804335246,4.324324324324325,38.95945945945946
844,4.0,44,334.8636363636364,0.7027212124646501,2.5681818181818183,43.97727272727273
936,4.0,289,319.280276816609,0.8246635629295919,2.8442906574394464,44.30103806228374
1103,4.0,31,365.61290322580646,0.7560792705420625,3.903225806451613,42.903225806451616
907,4.0,106,298.95283018867923,0.8323705518868348,1.528301886792453,44.4622641509434
580,5.0,1,231.0,0.8991142786851903,1.0,60.0
859,4.0,14,307.64285714285717,0.8038268304870242,2.5714285714285716,50.07142857142857
127,4.0,5,233.2,0.8258238874306079,0.4,42.6
902,4.0,13,286.61538461538464,0.7010878583650778,1.8461538461538463,44.92307692307692
995,4.0,31,324.3225806451613,0.7813819057667029,2.6129032258064515,41.58064516129032
1086,4.0,241,336.3070539419087,0.7886069910807894,3.327800829875519,41.12033195020747
746,3.0,1,368.0,0.7796929908064665,0.0,34.0
1035,4.0,115,310.0608695652174,0.8437911419298966,2.6956521739130435,41.30434782608695
1036,5.0,17,364.6470588235294,0.8690939163985325,1.0,47.88235294117647
1083,4.0,214,361.75233644859816,0.7604359911257792,1.6401869158878504,41.40654205607477
964,5.0,65,326.96923076923076,0.8347903960361464,1.8461538461538463,41.276923076923076
967,4.0,20,347.35,0.8491348001508918,2.4,43.15
149,4.0,2,377.0,0.868932584382279,0.5,35.5
724,4.0,1,270.0,0.48329225091890204,1.0,69.0
833,4.0,132,323.5833333333333,0.7610877447868509,2.7954545454545454,46.97727272727273
204,5.0,1,131.0,0.4124098557769346,0.0,30.0
841,4.0,24,336.2083333333333,0.671923323026513,4.083333333333333,41.541666666666664
948,3.0,10,306.2,0.4947997538118343,1.2,47.3
820,4.0,177,325.2429378531073,0.775200736754371,2.8361581920903953,43.52542372881356
1037,4.0,91,323.0879120879121,0.8256824339139204,1.5054945054945055,41.637362637362635
875,4.0,101,282.43564356435644,0.7453452290940804,2.1881188118811883,41.91089108910891
835,4.0,121,350.06611570247935,0.7436287170790634,3.3801652892561984,43.85950413223141
634,4.0,11,316.1818181818182,0.7966275404768299,6.818181818181818,41.36363636363637
985,5.0,41,333.1463414634146,0.8594057552435513,2.7560975609756095,43.26829268292683
1059,4.0,247,336.04453441295544,0.80879799572509,2.6477732793522266,44.825910931174086
252,5.0,10,345.5,0.8156714629082321,2.2,43.1
838,3.0,30,338.6666666666667,0.6547213245897157,4.233333333333333,44.666666666666664
620,4.0,2,139.0,0.9864450542190886,1.5,44.5
943,4.0,10,315.2,0.722061115105077,1.7,48.2
117,4.0,2,231.0,0.8282823012185699,0.5,43.0
1087,4.0,109,327.07339449541286,0.6915100640457961,2.229357798165138,42.91743119266055
937,4.0,39,296.12820512820514,0.7085037971912167,2.641025641025641,41.38461538461539
1110,4.0,419,356.4200477326969,0.7877556485270818,4.219570405727923,42.618138424821005
873,4.0,197,278.16243654822335,0.8071448507465753,2.081218274111675,43.16751269035533
886,4.0,81,292.95061728395063,0.7869955995685611,2.9382716049382718,43.25925925925926
1137,4.0,4,381.25,0.83331516464242,2.25,59.0
1165,3.0,2,499.5,0.04569768262431023,5.5,30.0
745,5.0,4,241.5,0.9183469506716262,1.0,35.75
245,5.0,2,323.5,0.9105132931181801,2.5,32.0
945,4.0,61,317.7704918032787,0.7731068630921802,1.639344262295082,43.14754098360656
805,4.0,2,317.0,0.7689215578830977,2.5,54.5
1105,4.0,1,268.0,0.8462850502621975,0.0,49.0
969,5.0,7,314.42857142857144,0.8739960744184871,1.0,49.285714285714285
975,4.0,97,332.1340206185567,0.7595443508437602,3.3195876288659796,45.70103092783505
823,4.0,92,305.9782608695652,0.7321595887460548,2.608695652173913,44.81521739130435
1055,4.0,18,295.8888888888889,0.664083114163943,2.4444444444444446,41.5
2,4.0,1,365.0,0.7779150021526103,0.0,28.0
299,5.0,1,499.0,0.9737254199728066,3.0,37.0
1010,3.0,3,261.6666666666667,0.8328340795878093,3.6666666666666665,62.666666666666664
754,5.0,1,428.0,0.7136969668714002,0.0,48.0
952,4.0,35,293.7142857142857,0.7699860641092181,1.3428571428571427,48.08571428571429
832,4.0,15,324.3333333333333,0.7010641182433612,3.4,39.266666666666666
1015,4.0,11,364.72727272727275,0.847660209916798,1.5454545454545454,43.36363636363637
1111,4.0,47,358.4255319148936,0.738374163213537,2.9361702127659575,41.765957446808514
80,2.0,1,56.0,0.24470735118418113,0.0,47.0
1047,4.0,61,317.11475409836066,0.816793148495824,2.1639344262295084,44.459016393442624
1033,4.0,190,302.60526315789474,0.8364713752958751,2.0894736842105264,43.61578947368421
154,4.0,8,234.5,0.782589910867874,0.75,41.125
1140,4.0,4,310.5,0.7985176378303088,1.0,24.75
158,5.0,1,190.0,0.9270332374529286,1.0,25.0
1154,5.0,2,108.5,0.9122515954204902,0.0,41.5
1022,4.0,172,306.9244186046512,0.8684832150600771,1.7906976744186047,41.73255813953488
1145,3.0,9,350.0,0.7390844562557755,1.3333333333333333,44.888888888888886
854,4.0,130,289.9923076923077,0.771420412781204,2.330769230769231,43.238461538461536
909,4.0,102,304.2352941176471,0.7723378590562178,2.7549019607843137,45.98039215686274
864,4.0,125,290.456,0.7631620900109474,4.576,42.912
1099,4.0,115,328.23478260869564,0.8157495922506878,2.373913043478261,42.71304347826087
738,5.0,1,500.0,0.663167180084108,4.0,30.0
1001,4.0,32,302.625,0.8208348737652404,0.96875,45.46875
987,4.0,1,311.0,0.5438665624375821,4.0,58.0
1076,4.0,40,323.4,0.679043046862627,1.775,48.825
877,4.0,133,282.21804511278197,0.8133740983938638,2.4661654135338344,43.669172932330824
1068,4.0,93,325.2258064516129,0.8535915941168964,2.5698924731182795,45.956989247311824
691,4.0,1,273.0,0.9340963885943889,0.0,38.0
777,4.0,5,244.8,0.7311289370915652,0.6,42.4
860,4.0,237,306.126582278481,0.7628911798725849,2.1856540084388185,44.40506329113924
992,4.0,17,354.70588235294116,0.797039621902967,2.9411764705882355,45.64705882352941
993,4.0,51,325.9019607843137,0.8095586758055793,2.1176470588235294,44.588235294117645
197,3.0,1,301.0,0.5818982592457499,0.0,46.0
1042,4.0,21,312.3333333333333,0.8153613144771383,1.0952380952380953,39.19047619047619
59,5.0,1,347.0,0.7548671897930258,2.0,45.0
235,1.0,1,418.0,0.2916959754670277,0.0,32.0
1204,4.0,2,249.5,0.9304387630351765,1.5,39.0
720,5.0,3,442.3333333333333,0.8497712839324537,3.3333333333333335,53.333333333333336
1028,4.0,71,353.61971830985914,0.809013895919188,2.535211267605634,45.46478873239437
940,4.0,113,310.7699115044248,0.7969130345195233,2.185840707964602,46.017699115044245
979,5.0,4,351.75,0.8381288534870308,0.5,55.25
819,4.0,44,339.34090909090907,0.6846147399401613,3.7954545454545454,45.04545454545455
865,4.0,108,271.537037037037,0.7999276877677515,1.6574074074074074,40.97222222222222
867,4.0,291,285.9209621993127,0.7672732676326959,2.5051546391752577,44.09965635738832
1098,4.0,72,348.9166666666667,0.723065812394955,1.9305555555555556,42.43055555555556
825,4.0,75,349.14666666666665,0.7507049876695061,1.6266666666666667,42.50666666666667
708,5.0,1,91.0,0.6309987703868409,0.0,27.0
946,3.0,7,396.42857142857144,0.3434366010459578,3.2857142857142856,41.142857142857146
1074,4.0,39,367.61538461538464,0.7655388744624106,3.282051282051282,45.53846153846154
230,5.0,1,136.0,0.8631758964112713,1.0,30.0
837,3.0,6,350.0,0.6526814576952008,1.5,44.5
744,5.0,1,155.0,0.7952272844759471,0.0,63.0
775,3.0,1,331.0,0.5181234449754921,0.0,66.0
442,4.0,2,299.5,0.8983777283453751,0.5,50.0
1175,3.0,1,295.0,0.5070082117892495,5.0,30.0
411,3.0,5,330.6,0.7188611723114251,0.6,38.6
839,5.0,43,324.2325581395349,0.8287909652172953,3.116279069767442,45.69767441860465
1027,4.0,18,299.44444444444446,0.9078682363281878,0.7777777777777778,40.0
977,4.0,8,310.25,0.6318879046556038,3.625,40.0
912,4.0,34,287.61764705882354,0.6823717218682168,3.5588235294117645,47.44117647058823
947,4.0,11,332.09090909090907,0.6860868258588818,2.6363636363636362,52.90909090909091
424,3.0,1,256.0,0.4578451071703342,0.0,24.0
485,5.0,1,40.0,0.657031933933458,0.0,38.0
927,4.0,187,327.39572192513367,0.7493111196422477,2.2941176470588234,45.283422459893046
603,3.0,1,347.0,0.6164270194817301,0.0,51.0
1122,4.0,14,379.64285714285717,0.7176397325321913,2.357142857142857,48.785714285714285
996,4.0,75,329.50666666666666,0.7715129428521721,2.4,41.81333333333333
1046,4.0,20,345.0,0.6861445609821036,2.5,44.7
942,4.0,35,329.51428571428573,0.7529597385099462,1.4,45.42857142857143
1051,4.0,34,310.47058823529414,0.8420794620584527,2.2058823529411766,45.794117647058826
115,3.0,1,500.0,0.8476742398971036,0.0,41.0
1053,4.0,34,294.47058823529414,0.8158486216255055,2.264705882352941,42.8235294117647
1013,3.0,7,386.14285714285717,0.6343672916304,1.1428571428571428,36.0
434,3.0,1,285.0,0.7875280616169492,1.0,37.0
178,3.0,1,500.0,0.8792258184438684,0.0,24.0
899,4.0,30,299.06666666666666,0.8088524437813259,1.3,46.43333333333333
914,5.0,2,364.0,0.8054780281579594,0.0,37.5
225,4.0,5,355.0,0.7905503048457054,0.4,42.2
970,4.0,3,377.3333333333333,0.7951568437371894,1.3333333333333333,42.0
398,4.0,1,239.0,0.5284714348607916,2.0,30.0
431,4.0,1,500.0,0.9035659101351357,0.0,19.0
830,4.0,92,330.85869565217394,0.7047944774632124,2.2717391304347827,44.02173913043478
769,4.0,1,183.0,0.8154856583503353,2.0,55.0
888,4.0,3,400.3333333333333,0.64070442398975,2.6666666666666665,48.0
34,5.0,1,483.0,0.6036337359726156,0.0,42.0
921,4.0,30,287.73333333333335,0.5435166497097784,2.5,49.166666666666664
994,4.0,5,301.4,0.8307498534168583,1.0,31.2
481,4.0,5,277.8,0.7250756743988502,2.8,44.4
1054,4.0,25,318.08,0.7168085100108472,1.08,40.24
903,4.0,80,261.2375,0.7973614700870846,3.4125,44.55
857,4.0,53,297.0,0.8205906244675666,2.452830188679245,36.58490566037736
371,1.0,1,168.0,0.24309088339508972,1.0,38.0
898,4.0,23,288.7391304347826,0.7930378670115468,1.0869565217391304,47.73913043478261
1146,4.0,10,329.6,0.7324048745277588,2.8,49.6
206,5.0,1,273.0,0.6862521896099054,2.0,39.0
1092,4.0,187,346.6631016042781,0.7613333326341443,3.7540106951871657,40.79679144385027
1016,3.0,24,340.75,0.7344963613331114,4.0,44.541666666666664
1197,5.0,3,414.0,0.9126518044256665,0.3333333333333333,61.0
793,4.0,1,326.0,0.8029721871389456,0.0,66.0
1009,4.0,70,336.25714285714287,0.8531210265147008,3.9285714285714284,39.871428571428574
321,5.0,1,500.0,0.7951116555828099,5.0,27.0
807,5.0,2,142.5,0.9119556127859758,0.0,41.0
1116,4.0,30,339.56666666666666,0.701737682408092,2.7,44.63333333333333
1097,4.0,12,365.4166666666667,0.8339910483226339,3.9166666666666665,45.916666666666664
164,4.0,2,313.0,0.9212376945708531,0.0,34.5
1044,4.0,37,341.7567567567568,0.8232722238701075,2.8378378378378377,44.432432432432435
63,3.0,1,402.0,0.3788891111056151,0.0,33.0
1079,4.0,53,335.75471698113205,0.6209950625078464,3.4716981132075473,47.60377358490566
896,4.0,19,309.2631578947368,0.8916187307416621,1.7894736842105263,43.05263157894737
911,3.0,3,275.6666666666667,0.4974258540276583,0.3333333333333333,44.333333333333336
1052,4.0,30,388.6333333333333,0.7664080526997172,2.7666666666666666,40.46666666666667
876,4.0,66,307.530303030303,0.7538515815659866,1.9696969696969697,45.333333333333336
870,4.0,40,322.625,0.6758950551698221,2.05,44.45
1102,3.0,4,288.75,0.813761848336259,1.25,37.25
146,4.0,2,178.0,0.7094339280161197,1.0,29.0
129,4.0,8,276.375,0.7279735782110284,0.875,42.375
418,4.0,2,300.5,0.9052329698520731,0.5,47.5
1173,4.0,2,354.0,0.5902445261605489,0.0,51.0
941,4.0,74,290.3243243243243,0.7459946718351278,1.4189189189189189,44.45945945945946
517,5.0,1,292.0,0.71420679860944,0.0,37.0
1100,4.0,49,344.3061224489796,0.8060326098062237,2.7346938775510203,39.83673469387755
132,4.0,3,293.0,0.6116763253608222,0.0,48.0
176,4.0,5,104.2,0.7666697452769864,1.6,41.8
248,4.0,3,404.0,0.6697329577465014,0.0,45.0
1002,4.0,11,309.0,0.7815592871854352,1.6363636363636365,49.27272727272727
930,4.0,6,331.5,0.7013443078997702,2.0,44.0
798,5.0,1,418.0,0.8918592048517839,0.0,37.0
1134,4.0,7,434.0,0.8308842920526237,2.0,52.57142857142857
341,4.0,2,297.0,0.7668170700775097,0.0,48.0
1085,4.0,26,358.11538461538464,0.7350370385783387,2.230769230769231,43.11538461538461
939,5.0,72,338.22222222222223,0.8090255299640762,3.7222222222222223,45.111111111111114
753,5.0,2,349.5,0.9467907593312326,3.5,53.0
14,5.0,1,324.0,0.8893623365667993,0.0,32.0
988,4.0,12,341.25,0.7601137391504905,2.5833333333333335,44.583333333333336
944,4.0,13,296.15384615384613,0.7557890345622578,0.46153846153846156,43.38461538461539
900,4.0,13,389.84615384615387,0.799133689448497,1.0,42.84615384615385
18,1.0,1,306.0,-0.14230976796164968,0.0,42.0
818,4.0,44,286.1136363636364,0.7449993893037938,2.3636363636363638,46.65909090909091
851,5.0,2,288.5,0.8336666162089069,0.5,38.5
659,5.0,1,399.0,0.8849734351752634,0.0,23.0
834,5.0,125,287.696,0.8593711158751586,2.968,44.12
598,3.0,2,246.0,0.785462733888449,3.5,52.0
649,5.0,2,102.0,0.8135442711269181,2.5,40.0
935,4.0,10,364.5,0.5349203486561641,0.8,43.8
282,4.0,33,315.3030303030303,0.8362096940002284,2.0606060606060606,41.96969696969697
52,5.0,2,246.0,0.8928767455973101,0.0,40.5
881,4.0,57,321.82456140350877,0.7083304486808906,3.491228070175439,42.6140350877193
817,4.0,17,332.2352941176471,0.7142325924236151,2.4705882352941178,46.35294117647059
21,5.0,1,316.0,0.8492813151893343,0.0,55.0
732,4.0,1,62.0,0.8171434686562474,0.0,43.0
1123,5.0,25,376.48,0.9156641179652193,2.04,41.52
827,4.0,4,164.5,0.7813760736483633,0.25,40.0
491,5.0,1,296.0,0.9302817870454447,0.0,50.0
997,4.0,7,248.85714285714286,0.6545086726689114,6.428571428571429,47.142857142857146
843,4.0,11,348.1818181818182,0.7348819849193866,3.4545454545454546,38.45454545454545
869,5.0,38,270.55263157894734,0.8462334172734884,2.6315789473684212,43.421052631578945
521,2.0,1,500.0,0.34126967450202433,2.0,32.0
1084,3.0,64,333.78125,0.7183903757252487,2.5625,41.734375
486,4.0,2,447.5,0.6727823706713134,2.0,26.0
788,5.0,1,61.0,0.930304391138341,9.0,53.0
1093,4.0,25,323.0,0.8205333974513739,1.68,43.32
1050,4.0,15,303.6666666666667,0.823604899208688,1.6,46.93333333333333
1004,4.0,21,354.76190476190476,0.8384248760130407,2.619047619047619,46.23809523809524
20,4.0,1,272.0,0.9252435923353591,0.0,34.0
212,5.0,1,292.0,0.46966346890327104,1.0,34.0
1125,4.0,21,399.8095238095238,0.7252063306228125,0.9047619047619048,43.23809523809524
429,3.0,1,499.0,0.8083650268143657,3.0,23.0
573,4.0,9,400.8888888888889,0.6372262158752979,7.333333333333333,39.77777777777778
890,4.0,7,397.57142857142856,0.643370571144703,0.8571428571428571,50.142857142857146
288,5.0,1,205.0,0.9549789499634692,1.0,48.0
1090,4.0,2,405.5,0.5792355646115237,4.5,36.0
999,4.0,31,327.96774193548384,0.7981619042914413,1.2903225806451613,38.645161290322584
302,5.0,1,167.0,0.5821297124392961,0.0,32.0
781,5.0,1,354.0,0.9110457996166477,1.0,35.0
374,4.0,4,374.0,0.8573286124351257,2.25,38.75
505,5.0,2,261.5,0.9023135414645148,0.5,34.5
906,5.0,30,265.6666666666667,0.8706300690428804,0.6333333333333333,42.03333333333333
933,4.0,55,301.8181818181818,0.7799335726460737,1.4181818181818182,44.41818181818182
412,5.0,1,382.0,0.8077035536384644,6.0,34.0
506,5.0,3,355.3333333333333,0.9417484179972129,0.3333333333333333,36.0
546,4.0,1,500.0,0.9372254525772524,0.0,19.0
380,4.0,6,382.8333333333333,0.4867207003421456,3.6666666666666665,37.5
1043,5.0,1,185.0,0.860617859561558,0.0,31.0
787,5.0,1,97.0,0.920293431614039,0.0,35.0
512,5.0,1,224.0,0.6103209566908734,2.0,58.0
422,5.0,3,142.0,0.8660929844152286,0.6666666666666666,44.333333333333336
931,4.0,8,369.25,0.7279587554967974,0.625,41.75
883,4.0,56,284.19642857142856,0.7885480740871665,3.3035714285714284,39.125
458,4.0,1,300.0,0.9831196701237035,5.0,47.0
986,4.0,26,260.96153846153845,0.7376733007051832,8.653846153846153,43.34615384615385
1056,4.0,180,313.77222222222224,0.8209817236076711,2.0166666666666666,44.138888888888886
683,5.0,1,260.0,0.9238952825755196,0.0,33.0
1156,5.0,1,97.0,0.9217531200392275,0.0,35.0
468,5.0,1,500.0,0.7830754349073313,0.0,54.0
1070,4.0,37,342.6216216216216,0.8442258448439148,1.8108108108108107,44.75675675675676
955,4.0,1,88.0,0.8215516121197715,0.0,51.0
797,3.0,1,392.0,0.6574646196546114,2.0,30.0
929,3.0,17,299.47058823529414,0.6730036913946081,3.764705882352941,47.35294117647059
652,3.0,3,380.3333333333333,0.6460590281631996,3.0,52.666666666666664
1147,4.0,10,394.9,0.6507458717496479,2.5,39.7
433,5.0,2,424.5,0.8867015857729234,2.5,39.5
813,4.0,1,177.0,0.7803320929807545,0.0,28.0
950,4.0,9,360.44444444444446,0.6913590099524028,1.1111111111111112,40.333333333333336
1031,4.0,8,216.25,0.8007463390967788,2.0,41.375
965,4.0,37,332.8918918918919,0.785788637014,2.027027027027027,41.83783783783784
547,5.0,2,241.5,0.9497860291679598,7.0,40.0
308,5.0,1,455.0,0.8323118078540449,3.0,35.0
464,5.0,1,401.0,0.7669777865497046,2.0,25.0
1091,4.0,55,383.94545454545454,0.761499284900404,7.763636363636364,44.43636363636364
1195,2.0,2,169.5,0.3507913373497227,0.0,41.5
959,3.0,5,346.2,0.6276450482438563,0.8,41.8
636,3.0,7,318.85714285714283,0.6615523153955145,2.2857142857142856,37.0
232,1.0,1,158.0,0.11200854092126067,5.0,57.0
792,5.0,1,286.0,0.8737084000154967,0.0,29.0
135,5.0,4,277.0,0.9010103177045921,1.5,34.25
932,4.0,7,325.0,0.7668757688928494,3.0,44.285714285714285
1063,4.0,6,350.0,0.8258676798783146,5.5,43.0
460,4.0,14,256.92857142857144,0.8061138115411959,0.5,38.57142857142857
448,5.0,1,449.0,0.8535658080035652,0.0,28.0
257,4.0,7,362.57142857142856,0.7736465163279768,2.142857142857143,50.42857142857143
270,5.0,1,138.0,0.9180802459955689,0.0,41.0
1117,4.0,22,398.0,0.8464719416799883,1.5909090909090908,46.81818181818182
855,4.0,26,302.0769230769231,0.705860329132497,2.1923076923076925,40.23076923076923
121,4.0,6,244.16666666666666,0.9081243279516847,4.833333333333333,43.0
908,5.0,2,268.5,0.9096662055563092,0.5,36.0
648,5.0,1,216.0,0.8319299512392802,3.0,62.0
144,5.0,3,155.0,0.8671959737541913,1.6666666666666667,47.333333333333336
1064,3.0,1,406.0,0.5888097429035922,0.0,46.0
56,5.0,1,341.0,0.4957736355159105,1.0,43.0
1114,5.0,4,365.0,0.8232003185583956,2.5,48.25
173,5.0,1,146.0,0.8028825358192759,0.0,24.0
413,3.0,1,203.0,0.09467501766402969,0.0,61.0
203,4.0,1,164.0,0.7394498256021577,5.0,48.0
889,3.0,2,331.5,0.394007051014473,5.0,47.5
689,5.0,1,54.0,0.7483799652350902,0.0,34.0
107,5.0,6,327.6666666666667,0.9439193627972484,0.5,40.0
1038,4.0,60,319.7,0.8251372622412693,2.1166666666666667,43.7
1109,5.0,12,259.9166666666667,0.8367996804151749,1.5,41.583333333333336
495,2.0,2,367.0,0.6910049897030079,5.0,37.5
801,4.0,2,415.5,0.9054817831955841,0.0,41.5
1187,3.0,2,378.0,0.7081329949056315,3.5,34.5
1014,5.0,2,330.5,0.9620450924215811,1.0,55.5
570,3.0,1,129.0,0.9803625953519532,4.0,56.0
782,4.0,3,310.3333333333333,0.707477320418429,2.0,40.0
1006,3.0,5,329.0,0.6249132441671247,2.8,37.2
963,4.0,4,338.25,0.4261198936085668,2.0,45.0
871,4.0,40,273.7,0.7663646162483204,3.65,43.2
1048,4.0,16,439.9375,0.7486690616148399,1.875,44.625
954,4.0,5,317.2,0.7878681861541392,2.6,42.6
826,4.0,30,303.53333333333336,0.7083300834292122,2.7666666666666666,43.36666666666667
381,4.0,9,359.77777777777777,0.7876510482815342,3.6666666666666665,37.44444444444444
273,1.0,1,325.0,0.6301455334595185,10.0,39.0
306,3.0,2,313.5,0.582553161662049,0.0,40.5
327,3.0,3,500.0,0.6781092286696375,8.333333333333334,46.333333333333336
538,5.0,1,243.0,0.8761585653755555,1.0,50.0
463,5.0,4,166.5,0.9318650928276897,1.25,61.0
363,4.0,3,187.33333333333334,0.7145138779818282,1.0,34.333333333333336
1021,4.0,11,340.09090909090907,0.7962284410670347,0.7272727272727273,44.0
562,2.0,2,147.5,0.1548537247609138,3.0,28.5
334,4.0,2,424.5,0.783405462386304,1.5,51.5
678,5.0,5,298.6,0.8976176069026357,2.8,43.0
978,5.0,1,500.0,0.8931757061110652,1.0,49.0
373,5.0,1,310.0,0.9339187677036992,1.0,51.0
238,5.0,1,108.0,0.9423580022026241,0.0,47.0
404,4.0,3,351.6666666666667,0.7056023942188205,4.666666666666667,34.333333333333336
783,5.0,1,188.0,0.9535536056774165,0.0,37.0
751,3.0,1,438.0,0.634443590821872,0.0,48.0
585,4.0,1,455.0,0.8653802061930448,0.0,44.0
272,5.0,1,324.0,0.9341644310066353,2.0,41.0
1058,2.0,2,455.5,0.6174879800220755,8.5,48.0
1142,3.0,4,293.25,0.6579833834983472,1.5,48.5
1005,5.0,7,359.14285714285717,0.7839864983735414,2.2857142857142856,42.857142857142854
462,4.0,2,326.0,0.4736149187542591,1.0,45.0
974,4.0,46,357.6521739130435,0.7807752866431619,4.543478260869565,43.891304347826086
730,3.0,1,333.0,0.3143312204430171,1.0,32.0
155,5.0,11,279.8181818181818,0.9320461116947686,1.1818181818181819,37.0
705,5.0,4,268.25,0.863149662007356,2.25,33.0
35,5.0,2,185.5,0.8296179221354567,1.0,40.5
410,3.0,1,366.0,0.4467625199762299,0.0,34.0
207,3.0,1,148.0,0.46985288830573096,1.0,37.0
880,4.0,33,247.03030303030303,0.7460013479773122,3.1818181818181817,44.666666666666664
